% Model:              20230330_4_ideal_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jan 14 2026, 18:30
% Table:              Table 5 - 
% freq                                            neff                                              mode_overlap                                      A_eff                                             overlap
2.083557583100000E14                              1.398892189892682E0-3.601496130457251E-3i         0.000000000000000E0                               3.600422069011260E-10                             1.801593746072376E-7-6.167100834405953E-8i
2.083557583100000E14                              1.398965893872568E0-1.012337429227971E-12i        1.000000000000000E0                               2.374356824343001E-12                             9.393616387227510E-1+1.029932356102248E-5i
2.083557583100000E14                              1.399060290520910E0-3.400120524465200E-3i         0.000000000000000E0                               3.421381698347110E-10                             1.348739731621571E-7-1.535105581763197E-7i
2.083557583100000E14                              1.399915961116624E0-3.591903061679341E-3i         0.000000000000000E0                               2.878791400184827E-10                             1.121242922268650E-7-5.981062406307614E-8i
2.083557583100000E14                              1.400206080244860E0-3.411017832534594E-3i         0.000000000000000E0                               3.197575973989449E-10                             5.770274382386221E-8-3.619724256299073E-8i
2.106042017450000E14                              1.399865060979721E0-7.063713454944954E-13i        1.000000000000000E0                               2.338511999848445E-12                             9.420702464286828E-1+8.703274985802642E-6i
2.106042017450000E14                              1.399950867959753E0-3.508233378894051E-3i         0.000000000000000E0                               3.571026399244132E-10                             1.271606748632314E-7-3.540303495824889E-9i
2.106042017450000E14                              1.400245912742661E0-3.324248272508055E-3i         0.000000000000000E0                               3.161587152057924E-10                             1.521218309142076E-7-1.300564954904276E-7i
2.106042017450000E14                              1.400992815854376E0-3.635209545816158E-3i         0.000000000000000E0                               2.562619480371702E-10                             1.082771279005465E-7-7.696351273427812E-8i
2.106042017450000E14                              1.401232864730794E0-3.256762442328822E-3i         0.000000000000000E0                               3.261587881211909E-10                             9.420376615387864E-9-3.811356853327291E-8i
2.128526451800000E14                              1.400745960030420E0-4.648968162027570E-13i        1.000000000000000E0                               2.304610937929596E-12                             9.444855057581467E-1+7.601703732360145E-6i
2.128526451800000E14                              1.400992141618552E0-3.399228406410858E-3i         0.000000000000000E0                               3.281033628095585E-10                             1.180627186773444E-7-6.324419374407826E-8i
2.128526451800000E14                              1.401325526064596E0-3.272341163477690E-3i         0.000000000000000E0                               3.466700292054280E-10                             4.760282652941663E-8-9.254798405712357E-8i
2.128526451800000E14                              1.402135676135531E0-3.463657210187949E-3i         0.000000000000000E0                               2.692856657938235E-10                             7.709381569205917E-8-3.854300520540776E-8i
2.128526451800000E14                              1.402440489247621E0-3.290621473205197E-3i         0.000000000000000E0                               3.072543233022310E-10                             2.954477144812819E-8-1.453819204571907E-8i
2.151010886150000E14                              1.401609167041279E0-3.192485909896587E-13i        1.000000000000000E0                               2.272527451569227E-12                             9.463709451857053E-1+6.260776308249142E-6i
2.151010886150000E14                              1.402191239112503E0-3.290466910933242E-3i         0.000000000000000E0                               3.399375625365107E-10                             8.953945087113730E-8-2.508247841587466E-8i
2.151010886150000E14                              1.402428381464459E0-3.183382746069412E-3i         0.000000000000000E0                               3.503350912868607E-10                             4.065592393502216E-8-7.216026345350558E-8i
2.151010886150000E14                              1.403138237542620E0-3.415688129557080E-3i         0.000000000000000E0                               2.627652989433687E-10                             7.758707662325984E-8-1.758313066791830E-8i
2.151010886150000E14                              1.403412855730398E0-3.089373942925408E-3i         0.000000000000000E0                               3.227507371973635E-10                             2.107989081173035E-8-1.094299632096158E-8i
2.173495320500000E14                              1.402455108920957E0-2.188229513305291E-13i        1.000000000000000E0                               2.242079042110021E-12                             9.485232492212219E-1+5.177999139579555E-6i
2.173495320500000E14                              1.403244339714321E0-3.215212684063386E-3i         0.000000000000000E0                               3.261958877469593E-10                             7.781311988182576E-8-2.938443977640015E-8i
2.173495320500000E14                              1.403478545513738E0-3.173803864029798E-3i         0.000000000000000E0                               3.536928056668918E-10                             3.319918124154877E-8-4.581675402269303E-8i
2.173495320500000E14                              1.404321416320392E0-3.307230983738667E-3i         0.000000000000000E0                               2.813600417956608E-10                             6.068377432605301E-8-1.209825286175278E-8i
2.173495320500000E14                              1.404558839495883E0-3.140011894610175E-3i         0.000000000000000E0                               3.208756942464523E-10                             2.921610712532225E-8-8.620430534997853E-9i
2.195979754850000E14                              1.403284145770741E0-1.509384762470123E-13i        1.000000000000000E0                               2.213178989440026E-12                             9.510912259610534E-1+4.405898373541410E-6i
2.195979754850000E14                              1.404066068851424E0-3.105884388117097E-3i         0.000000000000000E0                               2.947840838117907E-10                             5.459904409364479E-8-1.465945388875966E-8i
2.195979754850000E14                              1.404414734269342E0-3.071689401042511E-3i         0.000000000000000E0                               3.485095164657303E-10                             8.452289902959990E-9-3.138952222951580E-8i
2.195979754850000E14                              1.405328694485494E0-3.246468500987743E-3i         0.000000000000000E0                               2.642659350022989E-10                             5.347573501323782E-8-1.162389655743580E-8i
2.195979754850000E14                              1.405406045461405E0-2.981355710488929E-3i         0.000000000000000E0                               3.168895965735175E-10                             1.778473245444388E-8-4.215160817506934E-9i
