% Model:              20240422_3B_SEM_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 25 2025, 17:57
% Table:              Table 1 - 
% freq                                            neff                                              mode_overlap                                      A_eff                                             overlap
1.566415593050000E14                              1.403811252615090E0-1.104676090089578E-3i         0.000000000000000E0                               5.892294567188805E-12                             9.235173806912095E-3+4.832378759676920E-3i
1.566415593050000E14                              1.404221281494157E0-1.307418298904776E-3i         0.000000000000000E0                               5.892294567188805E-12                             -7.490980288456218E-2-6.510800474795442E-2i
1.566415593050000E14                              1.404310618226975E0-1.336657800620208E-3i         0.000000000000000E0                               5.892294567188805E-12                             5.306821225633156E-2+4.115299233044679E-2i
1.566415593050000E14                              1.404701966241620E0-1.151654677746341E-3i         0.000000000000000E0                               5.892294567188805E-12                             -2.228737382832961E-1+1.821039761780454E-1i
1.566415593050000E14                              1.404791654694902E0-1.105214907463123E-3i         0.000000000000000E0                               5.892294567188805E-12                             -1.362933593705052E-1+1.371517412646352E-1i
1.566415593050000E14                              1.408891528397100E0-7.257735426558899E-4i         0.000000000000000E0                               5.892294567188805E-12                             -8.452011988517134E-4-1.597446084459001E-2i
1.566415593050000E14                              1.408991091385133E0-7.232019693615320E-4i         0.000000000000000E0                               5.892294567188805E-12                             -1.131397028192948E-3-3.829026008330692E-3i
1.566415593050000E14                              1.409242513643794E0-7.168447347118518E-4i         0.000000000000000E0                               5.892294567188805E-12                             -8.846370913990888E-2+1.662482812887098E-1i
1.566415593050000E14                              1.409322144368917E0-7.210461152642206E-4i         0.000000000000000E0                               5.892294567188805E-12                             -1.496682678039312E-2-2.754660662411239E-3i
1.566415593050000E14                              1.414204258577485E0-1.242425382099095E-2i         0.000000000000000E0                               5.892294567188805E-12                             4.400326777655156E-5-8.430638906880879E-5i
1.566415593050000E14                              1.414754729888884E0-1.191571882614598E-4i         1.000000000000000E0                               5.892294567188805E-12                             4.059485720563070E-1-5.063068697450150E-1i
1.566415593050000E14                              1.414834828626002E0-1.191364632001126E-4i         0.000000000000000E0                               5.892294567188805E-12                             -5.424870307561797E-3-7.813622784231006E-2i
1.566415593050000E14                              1.417575362068010E0-1.312174487345158E-2i         0.000000000000000E0                               5.892294567188805E-12                             -4.308668450611866E-5+4.901966632512320E-5i
